activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
82255,CHEMBL618990,CHEMBL5483011,CL,mL.min-1.kg-1,=,50.0,CHEMBL612558,,In vitro intrinsic clearance in human liver microsome,A,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O,50.0,mL.min-1.kg-1,microsome_human
82262,CHEMBL624466,CHEMBL5483011,CL,mL.min-1.kg-1,=,16.0,CHEMBL373,Canis lupus familiaris,Plasma clearance after peroral administration at 10 mpk in dog,A,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O,16.0,mL.min-1.kg-1,species_only_dog
82295,CHEMBL621802,CHEMBL43708,CL,mL.min-1.g-1,=,61.5,CHEMBL376,Rattus norvegicus,Plasma clearance for the compound was calculated at a single intravenous administration of 20 mg/kg in rat,A,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12.O,0.0615,mL.min-1.kg-1,species_only_rat
83274,CHEMBL621802,CHEMBL127,CL,mL.min-1.kg-1,=,54.2,CHEMBL376,Rattus norvegicus,Plasma clearance for the compound was calculated at a single intravenous administration of 20 mg/kg in rat,A,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,54.2,mL.min-1.kg-1,species_only_rat
84922,CHEMBL627296,CHEMBL8828,CL,mL.min-1.kg-1,=,1.1,CHEMBL375,Mus musculus,Clearance was measured in mouse after administration of compound 20 mg/kg intravenously,A,CCCC[C@@H](C[C@@H](CCc1ccc(-c2ccc(F)cc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,1.1,mL.min-1.kg-1,species_only_mouse
84926,CHEMBL626120,CHEMBL8828,CL,mL.min-1.kg-1,=,1.3,CHEMBL376,Rattus norvegicus,Clearance was measured in rat after administration of compound 20 mg/kg intravenously,A,CCCC[C@@H](C[C@@H](CCc1ccc(-c2ccc(F)cc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,1.3,mL.min-1.kg-1,species_only_rat
84930,CHEMBL626119,CHEMBL8828,CL,mL.min-1.kg-1,=,7.6,CHEMBL374,Oryctolagus cuniculus,Clearance was measured in rabbit after administration of compound 20 mg/kg intravenously,A,CCCC[C@@H](C[C@@H](CCc1ccc(-c2ccc(F)cc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,7.6,mL.min-1.kg-1,
85322,CHEMBL624466,CHEMBL3706619,CL,mL.min-1.kg-1,=,33.5,CHEMBL373,Canis lupus familiaris,Plasma clearance after peroral administration at 10 mpk in dog,A,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(Cc2ccc(-c3ccccn3)o2)C[C@H]1C(=O)NCC(F)(F)F,33.5,mL.min-1.kg-1,species_only_dog
86261,CHEMBL624526,CHEMBL170159,CL,mL.min-1.kg-1,=,5.8,CHEMBL373,Canis lupus familiaris,Plasma clearance in dog was determined,A,Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2[C@H](C)CNCCc2cccc3cnccc23)c1,5.8,mL.min-1.kg-1,species_only_dog
86270,CHEMBL624526,CHEMBL168563,CL,mL.min-1.kg-1,=,5.0,CHEMBL373,Canis lupus familiaris,Plasma clearance in dog was determined,A,Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4CC5CCC4CC5)cc3c2[C@H](C)CNCCc2ccc3[nH]nnc3c2)c1,5.0,mL.min-1.kg-1,species_only_dog
88352,CHEMBL621802,CHEMBL142875,CL,mL.min-1.g-1,=,11.6,CHEMBL376,Rattus norvegicus,Plasma clearance for the compound was calculated at a single intravenous administration of 20 mg/kg in rat,A,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](/C=C/c4ccns4)C3)[C@H](C)[C@H]12,0.0116,mL.min-1.kg-1,species_only_rat
89338,CHEMBL876731,CHEMBL104698,CL,mL.min-1.kg-1,=,84.0,CHEMBL376,Rattus norvegicus,Clearance in rat.,A,C=CCN(C(=O)OCc1ccccc1)C1CCN(CCC(C)(CN2C(=O)N[C@H](Cc3c[nH]c4ccccc34)C2=O)c2ccccc2)CC1,84.0,mL.min-1.kg-1,species_only_rat
90192,CHEMBL618990,CHEMBL3706620,CL,mL.min-1.kg-1,=,19.0,CHEMBL612558,,In vitro intrinsic clearance in human liver microsome,A,CC(C)(c1ccc(-c2ccncc2)o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCC(F)(F)F)C1,19.0,mL.min-1.kg-1,microsome_human
90199,CHEMBL624467,CHEMBL3706620,CL,mL.min-1.kg-1,=,22.5,CHEMBL373,Canis lupus familiaris,Plasma clearance after peroral administration at 5 mpk in dog,A,CC(C)(c1ccc(-c2ccncc2)o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCC(F)(F)F)C1,22.5,mL.min-1.kg-1,species_only_dog
90204,CHEMBL624290,CHEMBL3706620,CL,mL.min-1.kg-1,=,20.4,CHEMBL612558,,Plasma clearance after peroral administration at 10 mpk in Rhesus,A,CC(C)(c1ccc(-c2ccncc2)o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCC(F)(F)F)C1,20.4,mL.min-1.kg-1,species_only_monkey
91398,CHEMBL621792,CHEMBL89248,CL,mL.min-1.g-1,=,178.0,CHEMBL376,Rattus norvegicus,In vitro microsome metabolism clearance in rat was determined,A,CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)CC)c2[nH]1,0.178,mL.min-1.kg-1,microsome_rat
91399,CHEMBL876725,CHEMBL89248,CL,mL.min-1.g-1,=,114.0,CHEMBL612558,,In vitro microsome metabolism clearance in human was determined,A,CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)CC)c2[nH]1,0.114,mL.min-1.kg-1,microsome_human
92286,CHEMBL623498,CHEMBL4744444,CL,mL.min-1.kg-1,=,1.7,CHEMBL375,Mus musculus,Total plasma clearance in mice,A,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,1.7,mL.min-1.kg-1,species_only_mouse
94271,CHEMBL624526,CHEMBL170606,CL,mL.min-1.kg-1,=,37.0,CHEMBL373,Canis lupus familiaris,Plasma clearance in dog was determined,A,Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2[C@H](C)CNCCc2ccc3[nH]nnc3c2)c1,37.0,mL.min-1.kg-1,species_only_dog
94276,CHEMBL624526,CHEMBL327704,CL,mL.min-1.kg-1,=,26.5,CHEMBL373,Canis lupus familiaris,Plasma clearance in dog was determined,A,Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2[C@H](C)CNCCCCc2ccncc2)c1,26.5,mL.min-1.kg-1,species_only_dog
94709,CHEMBL645651,CHEMBL11706,CL,mL.min-1.kg-1,=,3.8,CHEMBL612558,,Pharmacokinetic parameter Plasma clearance determined after intravenous administration at a dose of 10 (umol/kg) (mean+/-SD),A,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2onc(C)c2C)c(CN2CCC(C)(C)C2=O)c1,3.8,mL.min-1.kg-1,
95305,CHEMBL624526,CHEMBL352051,CL,mL.min-1.kg-1,=,24.6,CHEMBL373,Canis lupus familiaris,Plasma clearance in dog was determined,A,Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4CC5CCC4CC5)cc3c2[C@H](C)CNCCc2ccc3[nH]c(C(=O)O)nc3c2)c1,24.6,mL.min-1.kg-1,species_only_dog
98394,CHEMBL621789,CHEMBL83385,CL,mL.min-1.kg-1,=,16.6,CHEMBL376,Rattus norvegicus,Clearance (Cl) after oral administration in rat,A,CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2OC)n(CC)c1=O,16.6,mL.min-1.kg-1,species_only_rat
100313,CHEMBL621253,CHEMBL106803,CL,mL.min-1.kg-1,=,49.0,CHEMBL376,Rattus norvegicus,Clearance in rat.,A,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(Cn2cnc3ccccc32)c2ccccc2)CC1,49.0,mL.min-1.kg-1,species_only_rat
102343,CHEMBL618990,CHEMBL114756,CL,mL.min-1.kg-1,=,133.0,CHEMBL612558,,In vitro intrinsic clearance in human liver microsome,A,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(Cc2ccc(-c3ccncc3)o2)C[C@H]1C(=O)NCC(F)(F)F,133.0,mL.min-1.kg-1,microsome_human
102350,CHEMBL624468,CHEMBL114756,CL,mL.min-1.kg-1,=,24.5,CHEMBL373,Canis lupus familiaris,Plasma clearance after peroral administration at 5 mg/kg in dog,A,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(Cc2ccc(-c3ccncc3)o2)C[C@H]1C(=O)NCC(F)(F)F,24.5,mL.min-1.kg-1,species_only_dog
102433,CHEMBL621792,CHEMBL86512,CL,mL.min-1.g-1,=,226.0,CHEMBL376,Rattus norvegicus,In vitro microsome metabolism clearance in rat was determined,A,CCCOc1ccc(S(=O)(=O)N2CCC(CCO)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1,0.226,mL.min-1.kg-1,microsome_rat
105384,CHEMBL618719,CHEMBL96565,CL,mL.min-1.kg-1,=,51.7,CHEMBL376,Rattus norvegicus,Plasma clearance in rat,A,O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCN(C4CC4)CC3)cc2N1c1c(Cl)cccc1Cl,51.7,mL.min-1.kg-1,species_only_rat
106523,CHEMBL618719,CHEMBL419140,CL,mL.min-1.kg-1,=,53.7,CHEMBL376,Rattus norvegicus,Plasma clearance in rat,A,O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCN(C4CCC4)CC3)cc2N1c1c(Cl)cccc1Cl,53.7,mL.min-1.kg-1,species_only_rat
106637,CHEMBL626942,CHEMBL347037,CL,mL.min-1.kg-1,=,22.0,CHEMBL376,Rattus norvegicus,Plasma clearance was reported in Sprague-Dawley rat,A,C[C@@]1(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,22.0,mL.min-1.kg-1,species_only_rat
107712,CHEMBL618719,CHEMBL96763,CL,mL.min-1.kg-1,=,181.0,CHEMBL376,Rattus norvegicus,Plasma clearance in rat,A,O=C1NCc2c(-c3ccccc3Cl)cc(C3CCNCC3)cc2N1c1c(Cl)cccc1Cl,181.0,mL.min-1.kg-1,species_only_rat
107936,CHEMBL625518,CHEMBL2062136,CL,mL.min-1.kg-1,=,1.25,CHEMBL376,Rattus norvegicus,The total body administered intravenously in rats,A,N#Cc1ccc(S(=O)(=O)Nc2cccc(C(c3c(O)c4c(oc3=O)CCCCCC4)C3CC3)c2)cc1,1.25,mL.min-1.kg-1,
107942,CHEMBL625517,CHEMBL2062136,CL,mL.min-1.kg-1,=,0.7333,CHEMBL373,Canis lupus familiaris,The total body administered intravenously in dog,A,N#Cc1ccc(S(=O)(=O)Nc2cccc(C(c3c(O)c4c(oc3=O)CCCCCC4)C3CC3)c2)cc1,0.7333,mL.min-1.kg-1,species_only_dog
108764,CHEMBL618713,CHEMBL94496,CL,mL.min-1.kg-1,=,6.1,CHEMBL376,Rattus norvegicus,Plasma clearance in fasted male Sprague dawely rats on administration of 0.5 mg/Kg i.v. of the compound,A,CCCc1cc(Oc2ccc(C(C)C)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,6.1,mL.min-1.kg-1,
108774,CHEMBL618713,CHEMBL420441,CL,mL.min-1.kg-1,=,9.7,CHEMBL376,Rattus norvegicus,Plasma clearance in fasted male Sprague dawely rats on administration of 0.5 mg/Kg i.v. of the compound,A,CCCc1cc(Oc2ccc(Cl)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,9.7,mL.min-1.kg-1,
108786,CHEMBL618713,CHEMBL121,CL,mL.min-1.kg-1,=,2.7,CHEMBL376,Rattus norvegicus,Plasma clearance in fasted male Sprague dawely rats on administration of 0.5 mg/Kg i.v. of the compound,A,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,2.7,mL.min-1.kg-1,
108855,CHEMBL626568,CHEMBL104995,CL,mL.min-1.kg-1,=,11.33,CHEMBL612558,,Plasma clearance was determined in rabbit at a dose of 5 mg/kg/h administered i.v.,A,Cl.N=C(N)c1cccc(N2CCCCN(C3CCN(S(=O)(=O)c4cccs4)CC3)C2=O)c1,11.33,mL.min-1.kg-1,
110197,CHEMBL626942,CHEMBL345450,CL,mL.min-1.kg-1,=,47.0,CHEMBL376,Rattus norvegicus,Plasma clearance was reported in Sprague-Dawley rat,A,COc1ccc(C[C@H](NC(=O)[C@]2(C)CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1,47.0,mL.min-1.kg-1,species_only_rat
111167,CHEMBL624451,CHEMBL324489,CL,mL.min-1.kg-1,=,19.0,CHEMBL373,Canis lupus familiaris,Plasma clearance in dogs,A,CN1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,19.0,mL.min-1.kg-1,
111170,CHEMBL623705,CHEMBL324489,CL,mL.min-1.kg-1,=,3.8,CHEMBL376,Rattus norvegicus,Plasma clearance in rat after administration of 2 mg/kg iv,A,CN1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,3.8,mL.min-1.kg-1,species_only_rat
111175,CHEMBL875942,CHEMBL324489,CL,mL.min-1.kg-1,=,19.0,CHEMBL373,Canis lupus familiaris,Plasma clearance in dog after administration of 1 mg/kg iv,A,CN1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,19.0,mL.min-1.kg-1,species_only_dog
111180,CHEMBL621474,CHEMBL324489,CL,mL.min-1.kg-1,=,3.4,CHEMBL612558,,Plasma clearance in monkey after administration of 1 mg/kg iv,A,CN1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,3.4,mL.min-1.kg-1,species_only_monkey
112188,CHEMBL623494,CHEMBL290056,CL,mL.min-1.kg-1,=,3.6,CHEMBL375,Mus musculus,Plasma clearance at 24 mg/Kg,A,O=C1NC(=O)c2c1c1c3cc(F)ccc3[nH]c1c1c2c2cc(F)ccc2n1C1OC(CO)C(O)C(O)C1O,3.6,mL.min-1.kg-1,
112196,CHEMBL623495,CHEMBL44197,CL,mL.min-1.kg-1,=,9.33,CHEMBL375,Mus musculus,Plasma clearance at 5 mg/Kg,A,O=C1NC(=O)c2c1c1c3cc(F)ccc3sc1c1c2c2cc(F)ccc2n1C1OC(CO)C(O)C(O)C1O,9.33,mL.min-1.kg-1,
115518,CHEMBL626942,CHEMBL352239,CL,mL.min-1.kg-1,=,62.0,CHEMBL376,Rattus norvegicus,Plasma clearance was reported in Sprague-Dawley rat,A,C[C@]1(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,62.0,mL.min-1.kg-1,species_only_rat
117678,CHEMBL624451,CHEMBL420528,CL,mL.min-1.kg-1,=,0.4,CHEMBL373,Canis lupus familiaris,Plasma clearance in dogs,A,O=S(=O)(NC1CCNC1)c1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1,0.4,mL.min-1.kg-1,
118058,CHEMBL618719,CHEMBL328614,CL,mL.min-1.kg-1,=,72.3,CHEMBL376,Rattus norvegicus,Plasma clearance in rat,A,O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCNCC3)cc2N1c1c(Cl)cccc1Cl,72.3,mL.min-1.kg-1,species_only_rat
118065,CHEMBL618719,CHEMBL327746,CL,mL.min-1.kg-1,=,139.5,CHEMBL376,Rattus norvegicus,Plasma clearance in rat,A,O=C1NCc2c(-c3ccc(F)cc3Cl)cc(CN3CCNCC3)cc2N1c1c(Cl)cccc1Cl,139.5,mL.min-1.kg-1,species_only_rat
120050,CHEMBL624451,CHEMBL118748,CL,mL.min-1.kg-1,=,7.7,CHEMBL373,Canis lupus familiaris,Plasma clearance in dogs,A,O=C(O)C1CCN(CCCOc2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,7.7,mL.min-1.kg-1,
120057,CHEMBL624451,CHEMBL117052,CL,mL.min-1.kg-1,=,26.0,CHEMBL373,Canis lupus familiaris,Plasma clearance in dogs,A,NC1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)C1,26.0,mL.min-1.kg-1,
120518,CHEMBL623710,CHEMBL123308,CL,mL.min-1.kg-1,=,117.67,CHEMBL376,Rattus norvegicus,Plasma clearance in rat by iv administration,A,Cc1ccc(C(=O)NC(CN2C3CCC2CC(Cc2ccc(Cl)c(Cl)c2)C3)C(C)C)cc1,117.67,mL.min-1.kg-1,species_only_rat
120658,CHEMBL626942,CHEMBL345613,CL,mL.min-1.kg-1,=,53.0,CHEMBL376,Rattus norvegicus,Plasma clearance was reported in Sprague-Dawley rat,A,C[C@@]1(C(=O)N[C@@H](Cc2ccc(C(F)(F)F)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,53.0,mL.min-1.kg-1,species_only_rat
120665,CHEMBL626942,CHEMBL345455,CL,mL.min-1.kg-1,=,58.0,CHEMBL376,Rattus norvegicus,Plasma clearance was reported in Sprague-Dawley rat,A,O=C(O)[C@H](Cc1ccccn1)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,58.0,mL.min-1.kg-1,species_only_rat
121341,CHEMBL624451,CHEMBL119552,CL,mL.min-1.kg-1,=,27.0,CHEMBL373,Canis lupus familiaris,Plasma clearance in dogs,A,O=C(c1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1)N1CCNCC1,27.0,mL.min-1.kg-1,
121775,CHEMBL626942,CHEMBL158726,CL,mL.min-1.kg-1,=,44.0,CHEMBL376,Rattus norvegicus,Plasma clearance was reported in Sprague-Dawley rat,A,C[C@@]1(C(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,44.0,mL.min-1.kg-1,species_only_rat
122319,CHEMBL623492,CHEMBL43750,CL,mL.min-1.kg-1,=,4.3,CHEMBL375,Mus musculus,Plasma clearance of compound was determined at 40 mg/Kg,A,Nn1c2ccc(F)cc2c2c3c(c4c5cc(F)ccc5sc4c21)C(=O)NC3=O,4.3,mL.min-1.kg-1,
122561,CHEMBL624451,CHEMBL118832,CL,mL.min-1.kg-1,=,3.5,CHEMBL373,Canis lupus familiaris,Plasma clearance in dogs,A,O=S(=O)(c1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1)N1CCNCC1,3.5,mL.min-1.kg-1,
124818,CHEMBL634505,CHEMBL339053,CL,mL.min-1.kg-1,=,84.0,CHEMBL376,Rattus norvegicus,Evaluated for plasma clearance in rat at a dose 1 mg/kg (intravenous) and 10 mg/kg administered orally,A,O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCC(Cn2cncn2)(C2CCCCC2)CC1)[C@H]1Cc2ccccc2CN1,84.0,mL.min-1.kg-1,species_only_rat
124823,CHEMBL634504,CHEMBL339053,CL,mL.min-1.kg-1,=,27.55,CHEMBL373,Canis lupus familiaris,Evaluated for Plasma clearance in dog at dose 0.2 mg/kg (intravenous) and 0.5 mg/kg administered orally,A,O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCC(Cn2cncn2)(C2CCCCC2)CC1)[C@H]1Cc2ccccc2CN1,27.55,mL.min-1.kg-1,species_only_dog
125124,CHEMBL624451,CHEMBL323838,CL,mL.min-1.kg-1,=,11.0,CHEMBL373,Canis lupus familiaris,Plasma clearance in dogs,A,NC1CCN(S(=O)(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)C1,11.0,mL.min-1.kg-1,
125487,CHEMBL618713,CHEMBL96143,CL,mL.min-1.kg-1,=,10.5,CHEMBL376,Rattus norvegicus,Plasma clearance in fasted male Sprague dawely rats on administration of 0.5 mg/Kg i.v. of the compound,A,CCCc1cc(Oc2ccc(F)c(C)c2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,10.5,mL.min-1.kg-1,
125516,CHEMBL618719,CHEMBL96653,CL,mL.min-1.kg-1,=,49.8,CHEMBL376,Rattus norvegicus,Plasma clearance in rat,A,CN1CCC(c2cc(-c3ccc(F)cc3Cl)c3c(c2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1,49.8,mL.min-1.kg-1,species_only_rat
127015,CHEMBL618719,CHEMBL328242,CL,mL.min-1.kg-1,=,84.8,CHEMBL376,Rattus norvegicus,Plasma clearance in rat,A,CC(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3c(c2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1,84.8,mL.min-1.kg-1,species_only_rat
127128,CHEMBL626942,CHEMBL433694,CL,mL.min-1.kg-1,=,60.0,CHEMBL376,Rattus norvegicus,Plasma clearance was reported in Sprague-Dawley rat,A,C[C@]1(C(=O)N[C@@H](Cc2ccccc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,60.0,mL.min-1.kg-1,species_only_rat
128968,CHEMBL623706,CHEMBL118569,CL,mL.min-1.kg-1,=,56.0,CHEMBL376,Rattus norvegicus,Plasma clearance in rat after administration of 2 mg/kg iv,A,COCCN(C)CCOc1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1,56.0,mL.min-1.kg-1,species_only_rat
129317,CHEMBL618713,CHEMBL96451,CL,mL.min-1.kg-1,=,10.2,CHEMBL376,Rattus norvegicus,Plasma clearance in fasted male Sprague dawely rats on administration of 0.5 mg/Kg i.v. of the compound,A,CCCc1cc(Oc2ccc(F)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,10.2,mL.min-1.kg-1,
129359,CHEMBL618719,CHEMBL319556,CL,mL.min-1.kg-1,=,58.6,CHEMBL376,Rattus norvegicus,Plasma clearance in rat,A,O=C1NCc2c(-c3ccc(F)cc3F)cc(C3CCNCC3)cc2N1c1c(Cl)cccc1Cl,58.6,mL.min-1.kg-1,species_only_rat
130741,CHEMBL618719,CHEMBL327217,CL,mL.min-1.kg-1,=,94.7,CHEMBL376,Rattus norvegicus,Plasma clearance in rat,A,O=C(c1cc(-c2ccc(F)cc2F)c2c(c1)N(c1c(Cl)cccc1Cl)C(=O)NC2)N1CCNCC1,94.7,mL.min-1.kg-1,species_only_rat
130749,CHEMBL618719,CHEMBL419134,CL,mL.min-1.kg-1,=,50.9,CHEMBL376,Rattus norvegicus,Plasma clearance in rat,A,O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCN(CC4CC4)CC3)cc2N1c1c(Cl)cccc1Cl,50.9,mL.min-1.kg-1,species_only_rat
130877,CHEMBL626942,CHEMBL155800,CL,mL.min-1.kg-1,=,36.0,CHEMBL376,Rattus norvegicus,Plasma clearance was reported in Sprague-Dawley rat,A,C[C@@]1(C(=O)N[C@@H](Cc2ccc(OC(F)(F)F)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,36.0,mL.min-1.kg-1,species_only_rat
132076,CHEMBL626942,CHEMBL157147,CL,mL.min-1.kg-1,=,84.0,CHEMBL376,Rattus norvegicus,Plasma clearance was reported in Sprague-Dawley rat,A,C[C@@]1(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,84.0,mL.min-1.kg-1,species_only_rat
132598,CHEMBL623493,CHEMBL296359,CL,mL.min-1.kg-1,=,6.1,CHEMBL375,Mus musculus,Plasma clearance of at 24 mg/Kg,A,Nn1c2ccc(F)cc2c2c3c(c4c5cc(F)ccc5[nH]c4c21)C(=O)NC3=O,6.1,mL.min-1.kg-1,
134417,CHEMBL618719,CHEMBL94825,CL,mL.min-1.kg-1,=,115.5,CHEMBL376,Rattus norvegicus,Plasma clearance in rat,A,O=C1NCc2c(-c3ccccc3Cl)cc(OC3CCNCC3)cc2N1c1c(Cl)cccc1Cl,115.5,mL.min-1.kg-1,species_only_rat
134424,CHEMBL618719,CHEMBL264627,CL,mL.min-1.kg-1,=,24.2,CHEMBL376,Rattus norvegicus,Plasma clearance in rat,A,O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCN(CC4CCC4)CC3)cc2N1c1c(Cl)cccc1Cl,24.2,mL.min-1.kg-1,species_only_rat
134473,CHEMBL626568,CHEMBL1160792,CL,mL.min-1.kg-1,=,131.67,CHEMBL612558,,Plasma clearance was determined in rabbit at a dose of 5 mg/kg/h administered i.v.,A,N=C(N)c1cccc(N2CCCCN(C3CCN(S(=O)(=O)Cc4ccccn4)CC3)C2=O)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,131.67,mL.min-1.kg-1,
135303,CHEMBL624451,CHEMBL325003,CL,mL.min-1.kg-1,=,38.0,CHEMBL373,Canis lupus familiaris,Plasma clearance in dogs,A,O=C(NC1CCNC1)c1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1,38.0,mL.min-1.kg-1,
135721,CHEMBL626568,CHEMBL103993,CL,mL.min-1.kg-1,=,68.33,CHEMBL612558,,Plasma clearance was determined in rabbit at a dose of 5 mg/kg/h administered i.v.,A,N=C(N)c1cccc(N2CCCCN(C3CCN(S(=O)(=O)Cc4ccccc4)CC3)C2=O)c1.O=C(O)C(F)(F)F,68.33,mL.min-1.kg-1,
136546,CHEMBL624451,CHEMBL119276,CL,mL.min-1.kg-1,=,7.8,CHEMBL373,Canis lupus familiaris,Plasma clearance in dogs,A,CC(=O)N1CCN(CCOc2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,7.8,mL.min-1.kg-1,
136818,CHEMBL618713,CHEMBL318684,CL,mL.min-1.kg-1,=,7.9,CHEMBL376,Rattus norvegicus,Plasma clearance in fasted male Sprague dawely rats on administration of 0.5 mg/Kg i.v. of the compound,A,CCCc1cc(Oc2ccc(Cl)c(Cl)c2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,7.9,mL.min-1.kg-1,
